dwd_wh_dsc_inbound_line_dtl_di.wms_company_id,dwd_wh_dsc_inbound_line_dtl_di.wms_company_name,dwd_wh_dsc_inbound_line_dtl_di.wms_warehouse_id,dwd_wh_dsc_inbound_line_dtl_di.wms_warehouse_name,dwd_wh_dsc_inbound_line_dtl_di.internal_id,dwd_wh_dsc_inbound_line_dtl_di.asn_id,dwd_wh_dsc_inbound_line_dtl_di.asn_line_id,dwd_wh_dsc_inbound_line_dtl_di.asn_status,dwd_wh_dsc_inbound_line_dtl_di.sku_code,dwd_wh_dsc_inbound_line_dtl_di.sku_name,dwd_wh_dsc_inbound_line_dtl_di.sku_desc,dwd_wh_dsc_inbound_line_dtl_di.sku_barcode,dwd_wh_dsc_inbound_line_dtl_di.batch_number,dwd_wh_dsc_inbound_line_dtl_di.serial_number,dwd_wh_dsc_inbound_line_dtl_di.vendor_sku_barcode,dwd_wh_dsc_inbound_line_dtl_di.product_category,dwd_wh_dsc_inbound_line_dtl_di.product_status,dwd_wh_dsc_inbound_line_dtl_di.original_qty,dwd_wh_dsc_inbound_line_dtl_di.receive_qty,dwd_wh_dsc_inbound_line_dtl_di.receive_volume,dwd_wh_dsc_inbound_line_dtl_di.receive_weight,dwd_wh_dsc_inbound_line_dtl_di.quantity_um,dwd_wh_dsc_inbound_line_dtl_di.volume_um,dwd_wh_dsc_inbound_line_dtl_di.weight_um,dwd_wh_dsc_inbound_line_dtl_di.std_receive_volume,dwd_wh_dsc_inbound_line_dtl_di.std_receive_weight,dwd_wh_dsc_inbound_line_dtl_di.expire_date,dwd_wh_dsc_inbound_line_dtl_di.create_time,dwd_wh_dsc_inbound_line_dtl_di.receipt_time,dwd_wh_dsc_inbound_line_dtl_di.closed_date,dwd_wh_dsc_inbound_line_dtl_di.last_modified_date,dwd_wh_dsc_inbound_line_dtl_di.src_inc_day,dwd_wh_dsc_inbound_line_dtl_di.data_source,dwd_wh_dsc_inbound_line_dtl_di.inc_day,dwd_wh_dsc_inbound_line_dtl_di.src
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105276,null,18216-20.000.00,18216-20.000.00,6分标准接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105278,null,00822-39.000.00,00822-39.000.00,嘉丁拿压力喷雾器5升,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105280,null,00015-66.666.66,00015-66.666.66,嘉丁拿小熊方巾,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105283,null,08022-20.000.00,08022-20.000.00,水管架套装,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105286,null,00021-66.666.66,00021-66.666.66,纸艺花卡,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105289,null,18620-20.000.00,18620-20.000.00,嘉丁拿25M壁挂式自动水管架套装,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105291,Damage,02662-20.000.00,02662-20.000.00,嘉丁拿手提式水管架套装,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105293,Scrap,18620-20.000.00,18620-20.000.00,嘉丁拿25M壁挂式自动水管架套装,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105297,null,00021-66.666.66,00021-66.666.66,纸艺花卡,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105300,null,05550-20.000.00,05550-20.000.00,1.5米通水手柄,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105303,null,18401-20.000.00,18401-20.000.00,阳台软管,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105304,null,07329-39.000.00,07329-39.000.00,4分抛光水龙头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105306,null,08950-20.000.00,08950-20.000.00,基础大手铲,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105307,null,01998-20.000.00,01998-20.000.00,洒水器 绿管,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105308,null,18200-50.000.00,18200-50.000.00,4分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105309,null,01998-20.000.00,01998-20.000.00,洒水器 绿管,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105311,null,18216-50.000.00,18216-50.000.00,水管接头,null,null,null,null,null,null,4.0,4.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105312,Damage,01891-28.000.00,01891-28.000.00,Select电脑控制器,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105313,Damage,08193-20.000.00,08193-20.000.00,双头螺纹接头,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105314,Damage,07330-20.000.00,07330-20.000.00,龙头1/2,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105318,null,00806-20.000.00,00806-20.000.00,喷雾器,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105320,null,00206-20.000.00,00206-20.000.00,园艺手套,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105322,null,08903-20.000.00,08903-20.000.00,剪刀A/M,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105323,null,12202-20.000.00,12202-20.000.00,专业弯头修枝剪,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105324,null,00030-66.666.66,00030-66.666.66,嘉丁拿粘虫板,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105327,Damage,18313-20.000.00,18313-20.000.00,多功能喷枪,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105329,Scrap,00828-39.000.00,00828-39.000.00,5升经典压力喷雾器,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105331,Damage,12000-20.000.00,12000-20.000.00,高枝剪1.6米,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105333,null,00089-16.000.00,00089-16.000.00,环,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105335,null,00805-20.000.00,00805-20.000.00,嘉丁拿喷雾器1升,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105337,Scrap,00814-20.000.00,00814-20.000.00,嘉丁拿压力喷雾器1.25升,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105262,null,07330-20.000.00,07330-20.000.00,龙头1/2,null,null,null,null,null,null,1.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105245,null,18343-32.000.00,18343-32.000.00,Gardena喷枪 多功能,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105244,null,18030-20.000.00,18030-20.000.00,10米4分FLEX管,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105243,null,18201-20.000.00,18201-20.000.00,6分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105242,Damage,18343-32.000.00,18343-32.000.00,Gardena喷枪 多功能,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105241,null,07330-20.000.00,07330-20.000.00,龙头1/2,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105240,Damage,07330-20.000.00,07330-20.000.00,龙头1/2,null,null,null,null,null,Damage,1.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105239,null,00805-20.000.00,00805-20.000.00,嘉丁拿喷雾器1升,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105238,null,18201-50.000.00,18201-50.000.00,6分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105237,Scrap,12202-20.000.00,12202-20.000.00,专业弯头修枝剪,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105246,null,18215-20.000.00,18215-20.000.00,4分5分标准接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105247,null,18010-22.000.00,18010-22.000.00,嘉丁拿4分高级水管零减50m,null,null,null,null,null,null,20.0,20.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105249,Damage,18303-20.000.00,18303-20.000.00,经典型防冻喷枪,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105251,null,18215-50.000.00,18215-50.000.00,水管接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105255,null,18025-22.000.00,18025-22.000.00,50米舒适型零剪水管,null,null,null,null,null,null,5.0,5.0,0.0,0.0,M,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105257,null,00021-66.666.66,00021-66.666.66,纸艺花卡,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26920,20210607001,105259,null,08903-20.000.00,08903-20.000.00,剪刀A/M,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-07 07:44:49,2021-06-07 00:00:00,2021-06-07 16:57:12,2021-06-07 08:57:12,20210803,scale_jiq,20210607,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,26922,39942845,105269,null,GLK106,GLK106,格兰凯斯苏格兰斯佩塞单一麦芽威士忌25年特殊年份款 6 X 70CL,null,null,null,null,null,null,2.0,2.0,0.0,15.4,BT,BT,KG,null,null,4712-12-31 00:00:00,2021-06-07 07:55:12,2021-06-07 00:00:00,2021-06-07 15:58:50,2021-06-07 07:58:50,20210803,scale_jiq,20210607,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,26922,39942845,105273,null,GLK206,GLK206,格兰凯斯苏格兰斯佩塞单一麦芽威士忌21年特殊年份款 6 X 70CL,null,null,null,null,null,null,12.0,12.0,0.0,92.28,BT,BT,KG,null,null,4712-12-31 00:00:00,2021-06-07 07:55:12,2021-06-07 00:00:00,2021-06-07 15:58:50,2021-06-07 07:58:50,20210803,scale_jiq,20210607,scale
Husqvarna,Husqvarna,JIQ,JIQ,26926,20210608001,105427,null,08857-20.000.00,08857-20.000.00,修枝剪,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 04:26:05,2021-06-08 00:00:00,2021-06-08 12:30:37,2021-06-08 04:30:37,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26926,20210608001,105428,null,09825-39.630.00,09825-39.630.00,充电器,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 04:26:05,2021-06-08 00:00:00,2021-06-08 12:30:37,2021-06-08 04:30:37,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26926,20210608001,105429,null,08970-20.000.00,08970-20.000.00,阳台套装,null,null,null,null,null,null,9.0,9.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 04:26:05,2021-06-08 00:00:00,2021-06-08 12:30:37,2021-06-08 04:30:37,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26926,20210608001,105430,null,00814-39.000.00,00814-39.000.00,压力喷雾器1.25升,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 04:26:05,2021-06-08 00:00:00,2021-06-08 12:30:37,2021-06-08 04:30:37,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26926,20210608001,105426,null,00814-20.000.00,00814-20.000.00,嘉丁拿压力喷雾器1.25升,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 04:26:05,2021-06-08 00:00:00,2021-06-08 12:30:37,2021-06-08 04:30:37,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105486,null,03715-20.000.00,03715-20.000.00,手柄1.5米,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105487,null,08919-20.000.00,08919-20.000.00,园艺工具,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105488,null,08960-20.000.00,08960-20.000.00,舒适大手铲,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105489,Damage,08903-20.000.00,08903-20.000.00,剪刀A/M,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105490,null,18200-50.000.00,18200-50.000.00,4分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105491,Damage,08903-20.000.00,08903-20.000.00,剪刀A/M,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105492,Damage,18343-32.000.00,18343-32.000.00,Gardena喷枪 多功能,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105469,null,02908-20.000.00,02908-20.000.00,无螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105470,null,01891-28.000.00,01891-28.000.00,Select电脑控制器,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105468,Scrap,12202-20.000.00,12202-20.000.00,专业弯头修枝剪,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105472,null,18069-22.000.00,18069-22.000.00,4分50米舒适型高级零剪水管,null,null,null,null,null,null,5.0,5.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105473,null,08734-20.000.00,08734-20.000.00,舒适型草剪,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105474,null,08953-20.000.00,08953-20.000.00,大手铲,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105475,null,08900-20.000.00,08900-20.000.00,延长手柄,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105476,null,11540-20.000.00,11540-20.000.00,灌木手套,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105477,null,03107-20.000.00,03107-20.000.00,塑料扇耙,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
Husqvarna,Husqvarna,JIQ,JIQ,26933,20210608002,105478,Damage,18210-20.000.00,18210-20.000.00,室内水龙头接头,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-08 06:44:28,2021-06-08 00:00:00,2021-06-08 15:00:28,2021-06-08 07:00:28,20210803,scale_jiq,20210608,scale
