rh.asn_id,rh.wms_warehouse_id,rh.wms_warehouse_name,rd.internal_receipt_num,rd.item,rd.item_category5,rd.original_total_quantity,rd.total_qty,rd.erp_order_line_num,rh.closed_date,rh.create_time
B210609007SWT,MCH,MCH,56545.0,215487_110,MCH,14.0,14.0,24.0,2021-06-09 11:50:12,2021-06-08 19:41:04
B210609007SWT,MCH,MCH,56545.0,825202_109,MCH,16.0,16.0,26.0,2021-06-09 11:50:12,2021-06-08 19:41:04
B210609007SWT,MCH,MCH,56545.0,825202_109,MCH,16.0,16.0,27.0,2021-06-09 11:50:12,2021-06-08 19:41:04
B210609007SWT,MCH,MCH,56545.0,825202_109,MCH,16.0,16.0,28.0,2021-06-09 11:50:12,2021-06-08 19:41:04
B210609007SWT,MCH,MCH,56545.0,825202_109,MCH,16.0,16.0,30.0,2021-06-09 11:50:12,2021-06-08 19:41:04
B210609007SWT,MCH,MCH,56545.0,825202_109,MCH,16.0,16.0,29.0,2021-06-09 11:50:12,2021-06-08 19:41:04
B210609007SWT,MCH,MCH,56545.0,892524_115,MCH,14.0,14.0,21.0,2021-06-09 11:50:12,2021-06-08 19:41:04
B210609007SWT,MCH,MCH,56545.0,215487_110,MCH,14.0,14.0,25.0,2021-06-09 11:50:12,2021-06-08 19:41:04
B210609007SWT,MCH,MCH,56545.0,964829_107,MCH,7.0,7.0,13.0,2021-06-09 11:50:12,2021-06-08 19:41:04
B210609011SWT,MCH,MCH,56549.0,839180_101,MCH,14.0,14.0,7.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,677456_104,MCH,14.0,14.0,1.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,243266_101,MCH,14.0,14.0,2.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,243266_101,MCH,14.0,14.0,3.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,243266_101,MCH,14.0,14.0,4.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,693182_102,MCH,14.0,14.0,5.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,839180_101,MCH,14.0,14.0,6.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,839180_101,MCH,14.0,14.0,8.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,964829_107,MCH,7.0,7.0,9.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,964829_107,MCH,7.0,7.0,10.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,964829_107,MCH,7.0,7.0,12.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,120217_105,MCH,16.0,16.0,13.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,428635_101,MCH,14.0,14.0,14.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,892524_115,MCH,14.0,14.0,16.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,892524_115,MCH,14.0,14.0,17.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,215487_110,MCH,14.0,14.0,18.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,215487_110,MCH,14.0,14.0,19.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,215487_110,MCH,14.0,14.0,20.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,047665_101,MCH,14.0,14.0,21.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,047665_101,MCH,14.0,14.0,22.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,825202_109,MCH,16.0,16.0,24.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,825202_109,MCH,16.0,16.0,25.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,825202_109,MCH,16.0,16.0,26.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,825202_109,MCH,16.0,16.0,27.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,389858_111,MCH,14.0,14.0,28.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,825202_109,MCH,16.0,16.0,23.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,428635_101,MCH,14.0,14.0,15.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609011SWT,MCH,MCH,56549.0,964829_107,MCH,7.0,7.0,11.0,2021-06-09 11:50:07,2021-06-08 21:21:01
B210609014SWT,MCH,MCH,56557.0,243266_101,MCH,14.0,14.0,2.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,693182_102,MCH,14.0,14.0,3.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,485685_108,MCH,16.0,16.0,4.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,839180_101,MCH,14.0,14.0,5.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,839180_101,MCH,14.0,14.0,6.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,839180_101,MCH,14.0,14.0,7.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,839180_101,MCH,14.0,14.0,8.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,964829_107,MCH,7.0,7.0,10.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,964829_107,MCH,7.0,7.0,11.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,964829_107,MCH,7.0,7.0,12.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,428635_101,MCH,14.0,14.0,14.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,892524_115,MCH,14.0,14.0,15.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,892524_115,MCH,14.0,14.0,16.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,215487_110,MCH,14.0,14.0,18.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,047665_101,MCH,14.0,14.0,19.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,047665_101,MCH,14.0,14.0,20.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,047665_101,MCH,14.0,14.0,21.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,825202_109,MCH,16.0,16.0,22.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,825202_109,MCH,16.0,16.0,23.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,825202_109,MCH,16.0,16.0,24.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,825202_109,MCH,16.0,16.0,26.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,825202_109,MCH,16.0,16.0,27.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,389858_111,MCH,14.0,14.0,28.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,825202_109,MCH,16.0,16.0,25.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,215487_110,MCH,14.0,14.0,17.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,964829_107,MCH,7.0,7.0,9.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,243266_101,MCH,14.0,14.0,1.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609014SWT,MCH,MCH,56557.0,120217_105,MCH,16.0,16.0,13.0,2021-06-09 17:29:34,2021-06-08 23:21:05
B210609016SWT,MCH,MCH,56560.0,243266_101,MCH,14.0,14.0,2.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,693182_102,MCH,14.0,14.0,3.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,693182_102,MCH,14.0,14.0,4.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,839180_101,MCH,14.0,14.0,6.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,839180_101,MCH,14.0,14.0,7.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,839180_101,MCH,14.0,14.0,8.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,964829_107,MCH,7.0,7.0,9.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,964829_107,MCH,7.0,7.0,10.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,964829_107,MCH,7.0,7.0,11.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,964829_107,MCH,7.0,7.0,12.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,428635_101,MCH,14.0,14.0,14.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,428635_101,MCH,14.0,14.0,15.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,892524_115,MCH,14.0,14.0,16.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,892524_115,MCH,14.0,14.0,18.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,215487_110,MCH,14.0,14.0,19.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,215487_110,MCH,14.0,14.0,20.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,825202_109,MCH,16.0,16.0,22.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,825202_109,MCH,16.0,16.0,23.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,825202_109,MCH,16.0,16.0,24.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,825202_109,MCH,16.0,16.0,25.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,825202_109,MCH,16.0,16.0,26.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,825202_109,MCH,16.0,16.0,27.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,389858_111,MCH,14.0,14.0,28.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,047665_101,MCH,14.0,14.0,21.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,892524_115,MCH,14.0,14.0,17.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,839180_101,MCH,14.0,14.0,5.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,243266_101,MCH,14.0,14.0,1.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609016SWT,MCH,MCH,56560.0,120217_105,MCH,16.0,16.0,13.0,2021-06-09 17:29:31,2021-06-09 00:36:02
B210609023SWT,MCH,MCH,56570.0,243266_101,MCH,14.0,14.0,2.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,243266_101,MCH,14.0,14.0,3.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,243266_101,MCH,14.0,14.0,4.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,693182_102,MCH,14.0,14.0,6.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,485685_108,MCH,16.0,16.0,7.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,485685_108,MCH,10.0,10.0,8.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,839180_101,MCH,14.0,14.0,9.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,839180_101,MCH,14.0,14.0,10.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,839180_101,MCH,14.0,14.0,11.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,839180_101,MCH,14.0,14.0,12.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,120217_105,MCH,16.0,16.0,14.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,120217_105,MCH,16.0,16.0,15.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,892524_115,MCH,14.0,14.0,16.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,215487_110,MCH,14.0,14.0,18.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,215487_110,MCH,14.0,14.0,19.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,215487_110,MCH,14.0,14.0,20.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,825202_109,MCH,16.0,16.0,22.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,825202_109,MCH,16.0,16.0,23.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,825202_109,MCH,16.0,16.0,24.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,825202_109,MCH,16.0,16.0,25.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,389858_111,MCH,14.0,14.0,26.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,825202_109,MCH,16.0,16.0,21.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,892524_115,MCH,14.0,14.0,17.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,243266_101,MCH,14.0,14.0,5.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,677456_104,MCH,14.0,14.0,1.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609023SWT,MCH,MCH,56570.0,839180_101,MCH,14.0,14.0,13.0,2021-06-09 17:29:24,2021-06-09 03:11:02
B210609026SWT,MCH,MCH,56572.0,243266_101,MCH,14.0,14.0,1.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,243266_101,MCH,14.0,14.0,2.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,485685_108,MCH,16.0,16.0,4.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,839180_101,MCH,14.0,14.0,5.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,839180_101,MCH,14.0,14.0,6.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,839180_101,MCH,14.0,14.0,8.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,839180_101,MCH,14.0,14.0,9.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,839180_101,MCH,14.0,14.0,10.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,964829_107,MCH,7.0,7.0,12.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,964829_107,MCH,7.0,7.0,13.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,964829_107,MCH,7.0,7.0,14.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,964829_107,MCH,7.0,7.0,15.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,964829_107,MCH,7.0,7.0,16.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,428635_101,MCH,14.0,14.0,17.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,428635_101,MCH,14.0,14.0,18.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,215487_110,MCH,14.0,14.0,20.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,215487_110,MCH,14.0,14.0,21.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,047665_101,MCH,14.0,14.0,22.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,825202_109,MCH,16.0,16.0,24.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,825202_109,MCH,16.0,16.0,25.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,825202_109,MCH,16.0,16.0,26.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,825202_109,MCH,16.0,16.0,28.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,825202_109,MCH,16.0,16.0,27.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,047665_101,MCH,14.0,14.0,23.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,892524_115,MCH,14.0,14.0,19.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,964829_107,MCH,7.0,7.0,11.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,839180_101,MCH,14.0,14.0,7.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609026SWT,MCH,MCH,56572.0,693182_102,MCH,14.0,14.0,3.0,2021-06-09 17:29:21,2021-06-09 03:51:05
B210609030SWT,MCH,MCH,56579.0,243266_101,MCH,14.0,14.0,1.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,243266_101,MCH,14.0,14.0,2.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,243266_101,MCH,14.0,14.0,3.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,243266_101,MCH,14.0,14.0,4.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,693182_102,MCH,14.0,14.0,5.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,839180_101,MCH,14.0,14.0,6.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,839180_101,MCH,14.0,14.0,8.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,964829_107,MCH,7.0,7.0,9.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,964829_107,MCH,7.0,7.0,10.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,964829_107,MCH,7.0,7.0,12.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,964829_107,MCH,7.0,7.0,13.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,964829_107,MCH,7.0,7.0,14.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,892524_115,MCH,14.0,14.0,16.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,892524_115,MCH,14.0,14.0,17.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,215487_110,MCH,14.0,14.0,18.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,215487_110,MCH,14.0,14.0,19.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,215487_110,MCH,14.0,14.0,20.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,047665_101,MCH,14.0,14.0,21.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,825202_109,MCH,16.0,16.0,22.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,825202_109,MCH,16.0,16.0,24.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,825202_109,MCH,16.0,16.0,25.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,825202_109,MCH,16.0,16.0,26.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,389858_111,MCH,14.0,14.0,28.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,825202_109,MCH,16.0,16.0,27.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,120217_105,MCH,16.0,16.0,15.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,964829_107,MCH,7.0,7.0,11.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,839180_101,MCH,14.0,14.0,7.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609030SWT,MCH,MCH,56579.0,825202_109,MCH,16.0,16.0,23.0,2021-06-09 17:29:15,2021-06-09 05:21:05
B210609033SWT,MCH,MCH,56582.0,825202_109,MCH,16.0,16.0,27.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,677456_104,MCH,14.0,14.0,1.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,243266_101,MCH,14.0,14.0,2.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,485685_108,MCH,16.0,16.0,4.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,839180_101,MCH,14.0,14.0,5.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,839180_101,MCH,14.0,14.0,6.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,839180_101,MCH,14.0,14.0,7.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,839180_101,MCH,14.0,14.0,8.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,964829_107,MCH,7.0,7.0,9.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,964829_107,MCH,7.0,7.0,10.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,964829_107,MCH,7.0,7.0,12.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,964829_107,MCH,7.0,7.0,13.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,964829_107,MCH,7.0,7.0,14.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,964829_107,MCH,7.0,7.0,16.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,120217_105,MCH,16.0,16.0,17.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,120217_105,MCH,16.0,16.0,18.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,428635_101,MCH,14.0,14.0,20.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,428635_101,MCH,14.0,14.0,21.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,892524_115,MCH,14.0,14.0,22.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,892524_115,MCH,14.0,14.0,23.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,892524_115,MCH,14.0,14.0,24.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,892524_115,MCH,14.0,14.0,25.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,215487_110,MCH,14.0,14.0,26.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,825202_109,MCH,16.0,16.0,28.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,825202_109,MCH,16.0,16.0,29.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,389858_111,MCH,14.0,14.0,30.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,428635_101,MCH,14.0,14.0,19.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,964829_107,MCH,7.0,7.0,15.0,2021-06-09 17:29:10,2021-06-09 06:21:03
B210609033SWT,MCH,MCH,56582.0,964829_107,MCH,7.0,7.0,11.0,2021-06-09 17:29:10,2021-06-09 06:21:03
