,WH,COMPANY,Create DT,Confirm DT,Product,Description,TYPE,Status,TRSC #,Ship ID,awb,INV,PO,INB#,contract_no,From Loc,To Loc,Qty,UOM,BottlingDT,Transaction_type,ALLOCATION_ZONE
3124,FAS,Pernod,6/16/2021,6/17/2021,030016,绝对伏特加(原味) 24 X 20CL,Order Pick,Jin2 Normal,6473298,42022921,ONEYGOTB03229800,,81053117.0,445046.0,,2-43-C-30,SHIP-1,1125,BT,2/3/2021  12:00:00 AM,Order Pick,A-FAS
3125,FAS,Pernod,6/16/2021,6/17/2021,030016,绝对伏特加(原味) 24 X 20CL,Order Pick,Jin2 Normal,6473300,42022921,ONEYGOTB03229800,,81053117.0,445046.0,,2-43-C-31,SHIP-1,2304,BT,2/3/2021  12:00:00 AM,Order Pick,A-FAS
3126,FAS,Pernod,6/16/2021,6/17/2021,030016,绝对伏特加(原味) 24 X 20CL,Order Pick,Jin2 Normal,6473302,42022921,ONEYGOTB03229800,,81053117.0,445046.0,,2-43-C-32,SHIP-1,2304,BT,2/3/2021  12:00:00 AM,Order Pick,A-FAS
3127,FAS,Pernod,6/16/2021,6/17/2021,030016,绝对伏特加(原味) 24 X 20CL,Order Pick,Jin2 Normal,6473304,42022921,ONEYGOTB03229800,,81053117.0,445046.0,,2-39-C-23,SHIP-1,2304,BT,2/3/2021  12:00:00 AM,Order Pick,A-FAS
3128,FAS,Pernod,6/16/2021,6/17/2021,030016,绝对伏特加(原味) 24 X 20CL,Order Pick,Jin2 Normal,6473306,42022921,ONEYGOTB03229800,,81053117.0,445046.0,,2-39-C-30,SHIP-1,1563,BT,2/3/2021  12:00:00 AM,Order Pick,A-FAS
3129,FAS,Pernod,6/16/2021,6/17/2021,PJ2721,美丽时光·巴黎艺术经典香槟 6 X 75CL,Order Pick,Jin2 Normal,6473333,42022914,,,,,,FS-62-A-017,SHIP-1,140,BT,1/5/2021  12:00:00 AM,Order Pick,A-FAS
3130,FAS,Pernod,6/16/2021,6/17/2021,PJ2721,美丽时光·巴黎艺术经典香槟 6 X 75CL,Order Pick,Jin2 Normal,6473335,42022914,ONEYLEHA58403800,,20501434.0,262002.0,FRX-CNS-2101-0069,FS-62-B-015,SHIP-1,40,BT,1/6/2021  12:00:00 AM,Order Pick,A-FAS
3131,FAS,Pernod,6/16/2021,6/17/2021,BF2910,必富达24金酒蒸馏酒 6 X 70CL,Order Pick,Jin2 Normal,6473339,42022913,,,,,,2-31-A-33,SHIP-1,60,BT,5/6/2020  12:00:00 AM,Order Pick,A-FAS
3132,FAS,Pernod,6/16/2021,6/17/2021,BF2917,必富达粉红金酒风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6473341,42022913,,,,,,2-32-A-07,SHIP-1,60,BT,12/12/2019  12:00:00 AM,Order Pick,A-FAS
3133,FAS,Pernod,6/16/2021,6/17/2021,BT2208,百龄坛17年苏格兰威士忌-无盒装 6 X 70CL,Order Pick,Jin2 Normal,6473345,42022913,,,,,,2-27-B-13,SHIP-1,13,BT,8/15/2020  12:00:00 AM,Order Pick,A-FAS
3134,FAS,Pernod,6/16/2021,6/17/2021,BT2208,百龄坛17年苏格兰威士忌-无盒装 6 X 70CL,Order Pick,Jin2 Normal,6473347,42022913,,,,,,2-30-D-04,SHIP-1,167,BT,8/15/2020  12:00:00 AM,Order Pick,A-FAS
3135,FAS,Pernod,6/16/2021,6/17/2021,MK0510,猴王47黑森林干金酒风味配制酒 6 X 50CL,Order Pick,Jin2 Normal,6473343,42022913,YMLUN651079431,,39202329.0,295311.0,DEM-CNS-2102-0057,2-29-D-20,SHIP-1,60,BT,1/19/2021  12:00:00 AM,Order Pick,A-FAS
3136,FAS,Pernod,6/17/2021,6/18/2021,030016,绝对伏特加(原味) 24 X 20CL,Order Pick,Jin2 Normal,6474133,42022932,ONEYGOTB03229800,,81053117.0,445046.0,,2-43-C-28,SHIP-1,1985,BT,2/3/2021  12:00:00 AM,Order Pick,A-FAS
3137,FAS,Pernod,6/17/2021,6/18/2021,030016,绝对伏特加(原味) 24 X 20CL,Order Pick,Jin2 Normal,6474135,42022932,ONEYGOTB03229800,,81053117.0,445046.0,,2-43-C-29,SHIP-1,367,BT,2/3/2021  12:00:00 AM,Order Pick,A-FAS
3138,FAS,Pernod,6/17/2021,6/18/2021,HC0005,哈瓦纳俱乐部朗姆酒3年陈酿 120 X 5CL,Order Pick,Jin2 Normal,6474129,42022958,HLCUBC1210285678,,39202064.0,403776.0,ESB-CNS-2103-0066,2-33-B-31,SHIP-1,1800,BT,12/31/4712  12:00:00 AM,Order Pick,A-FAS
3139,FAS,Pernod,6/17/2021,6/18/2021,BF0905,必富达金酒蒸馏酒 12 X 100CL,Order Pick,Paid Normal,6474145,42022715,,,,,,1-24-B-35,SHIP-1,60,BT,1/1/1999  12:00:00 AM,Order Pick,A-FAS
3140,FAS,Pernod,6/17/2021,6/18/2021,BTB016,百龄坛巴西青柠威士忌风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6474139,42022916,,,,,,2-44-C-11,SHIP-1,56,BT,2/4/2020  12:00:00 AM,Order Pick,A-FAS
3141,FAS,Pernod,6/17/2021,6/18/2021,BTB016,百龄坛巴西青柠威士忌风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6474141,42022916,,,,,,2-44-C-12,SHIP-1,544,BT,2/4/2020  12:00:00 AM,Order Pick,A-FAS
3142,FAS,Pernod,6/17/2021,6/18/2021,PJB822,美丽时光·巴黎艺术年份香槟-夜光版 6 X 75CL,Order Pick,Jin2 Normal,6474173,31957372,,,,,,FS-53-A-003,SHIP-1,6,BT,1/4/2021  12:00:00 AM,Order Pick,A-FAS
3143,FAS,Pernod,6/17/2021,6/18/2021,004687,马爹利XO干邑白兰地-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6474167,31957384,,,,,,2-25-B-06,SHIP-1,5,BT,12/17/2020  12:00:00 AM,Order Pick,A-FAS
3144,FAS,Pernod,6/17/2021,6/18/2021,003816,马爹利蓝带傲创干邑白兰地-含内盒 6 X 70CL,Order Pick,Jin2 Normal,6474165,31957384,,,,,,2-29-A-20,SHIP-1,5,BT,9/7/2020  12:00:00 AM,Order Pick,A-FAS
3145,FAS,Pernod,6/17/2021,6/18/2021,003692,马爹利蓝带干邑白兰地 12 X 50CL,Order Pick,Jin2 Normal,6474169,31957384,,,,,,2-36-D-06,SHIP-1,1,BT,1/12/2021  12:00:00 AM,Order Pick,A-FAS
3146,FAS,Pernod,6/17/2021,6/18/2021,CPP206,卡普多尼克苏格兰斯佩塞单一麦芽威士忌18年泥煤风味 6 X 70CL,Order Pick,Jin2 Normal,6474161,31957386,ONEYLIVB07124300,,20015583.0,325747.0,,2-31-A-01,SHIP-1,12,BT,8/17/2020  12:00:00 AM,Order Pick,A-FAS
3147,FAS,Pernod,6/17/2021,6/18/2021,BOG006,布拉佛-格兰威特苏格兰斯佩塞单一麦芽威士忌30年珍藏版 6 X 70CL,Order Pick,Jin2 Normal,6474157,31957386,,,,,,5-02-A-07,SHIP-1,2,BT,8/22/2020  12:00:00 AM,Order Pick,A-FAS
3148,FAS,Pernod,6/17/2021,6/18/2021,LMN506,朗摩苏格兰斯佩塞单一麦芽威士忌18年 6 X 70CL,Order Pick,Jin2 Normal,6474159,31957386,ONEYLIVB07124300,,20015583.0,325747.0,,2-32-A-01,SHIP-1,12,BT,3/16/2020  12:00:00 AM,Order Pick,A-FAS
3149,FAS,Pernod,6/17/2021,6/18/2021,GLK206,格兰凯斯苏格兰斯佩塞单一麦芽威士忌21年特殊年份款 6 X 70CL,Order Pick,Jin2 Normal,6474153,31957386,,,,,,2-26-B-23,SHIP-1,5,BT,6/7/2019  12:00:00 AM,Order Pick,A-FAS
3150,FAS,Pernod,6/17/2021,6/18/2021,013037,皇家礼炮21年苏格兰威士忌-无盒装 6 X 70CL,Order Pick,Jin2 Normal,6474151,31957386,,,,,,2-37-C-31,SHIP-1,12,BT,1/6/2021  12:00:00 AM,Order Pick,A-FAS
3151,FAS,Pernod,6/17/2021,6/18/2021,013387,皇家礼炮21年苏格兰麦芽威士忌 6 X 70CL,Order Pick,Jin2 Normal,6474149,31957386,ONEYLIVB05472700,,20015283.0,294703.0,,2-38-A-05,SHIP-1,9,BT,1/13/2020  12:00:00 AM,Order Pick,A-FAS
3152,FAS,Pernod,6/17/2021,6/18/2021,013905,皇家礼炮38年苏格兰威士忌 3 X 50CL,Order Pick,Paid Normal,6474155,31957386,,,,,,2-25-B-23,SHIP-1,3,BT,8/7/2019  12:00:00 AM,Order Pick,A-FAS
3153,FAS,Pernod,6/16/2021,6/18/2021,RC0027,力加茴香开胃酒(配制酒) 6 X 70CL,Order Pick,Jin2 Normal,6474201,31957351,,,,,,2-25-B-08,SHIP-1,1,BT,11/26/2019  12:00:00 AM,Order Pick,A-FAS
3154,FAS,Pernod,6/16/2021,6/18/2021,PN0017,潘诺茴香开胃酒(配制酒) 12 X 70CL,Order Pick,Jin2 Normal,6474199,31957351,OOLU2120332260,,39202598.0,278152.0,,2-34-A-19,SHIP-1,1,BT,5/26/2020  12:00:00 AM,Order Pick,A-FAS
3155,FAS,Pernod,6/17/2021,6/18/2021,018007,芝华士·XV15年苏格兰威士忌(鎏金版)-不含内盒 12 X 70CL,Order Pick,Jin2 Normal,6474191,31957364,,,,,,2-27-D-03,SHIP-1,12,BT,2/24/2020  12:00:00 AM,Order Pick,A-FAS
3156,FAS,Pernod,6/17/2021,6/18/2021,018007,芝华士·XV15年苏格兰威士忌(鎏金版)-不含内盒 12 X 70CL,Order Pick,Jin2 Normal,6474187,31957365,,,,,,2-27-D-03,SHIP-1,12,BT,2/24/2020  12:00:00 AM,Order Pick,A-FAS
3157,FAS,Pernod,6/17/2021,6/18/2021,PJB822,美丽时光·巴黎艺术年份香槟-夜光版 6 X 75CL,Order Pick,Jin2 Normal,6474183,31957369,,,,,,FS-53-A-003,SHIP-1,7,BT,1/4/2021  12:00:00 AM,Order Pick,A-FAS
3158,FAS,Pernod,6/17/2021,6/18/2021,DBS416,传说源自拉菲罗斯柴尔德圣爱美乐红葡萄酒 6 X 75CL,Order Pick,Paid Normal,6474177,31957370,,,,,,FS-63-B-007,SHIP-1,3,BT,2/20/2018  12:00:00 AM,Order Pick,A-FAS
3159,FAS,Pernod,6/17/2021,6/18/2021,DBS3N6,传说源自拉菲罗斯柴尔德波亚克红葡萄酒 6 X 75CL,Order Pick,Paid Normal,6474179,31957370,,,,,,FS-66-D-012,SHIP-1,3,BT,5/22/2018  12:00:00 AM,Order Pick,A-FAS
3160,FAS,Pernod,6/17/2021,6/18/2021,BT0030,百龄坛特醇苏格兰威士忌-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6474195,31957362,ONEYLIVB12186700,,20017755.0,450498.0,,2-29-C-24,SHIP-1,16,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
3161,FAS,Pernod,6/16/2021,6/18/2021,DBL4N6,传奇源自拉菲罗斯柴尔德圣爱美乐红葡萄酒 6 X 75CL,Order Pick,Jin2 Hold,6474213,31957329,,,,,,FS-68-C-016,SHIP-1,2,BT,2/18/2020  12:00:00 AM,Order Pick,A-FAS
3162,FAS,Pernod,6/16/2021,6/18/2021,LL0418,路易乐图玛萨内干红葡萄酒 12 X 75CL,Order Pick,Jin2 Normal,6474215,31957329,HLCULE1210150140,,39202068.0,293736.0,FRX-CNS-2102-0024,4-22-A-18,SHIP-1,3,BT,12/10/2020  12:00:00 AM,Order Pick,A-FAS
3163,FAS,Pernod,6/16/2021,6/18/2021,BF2917,必富达粉红金酒风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6474205,31957347,,,,,,2-32-A-07,SHIP-1,3,BT,12/12/2019  12:00:00 AM,Order Pick,A-FAS
3164,FAS,Pernod,6/16/2021,6/18/2021,BT1027,百龄坛特醇苏格兰威士忌-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6474209,31957347,ONEYLIVB03806600,,20015826.0,383734.0,,2-27-B-02,SHIP-1,3,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
3165,FAS,Pernod,6/16/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Order Pick,Jin2 Normal,6474207,31957347,ONEYGOTB03242300,,81052977.0,399346.0,,2-40-C-32,SHIP-1,3,BT,2/3/2021  12:00:00 AM,Order Pick,A-FAS
3166,FAS,Pernod,6/17/2021,6/18/2021,004687,马爹利XO干邑白兰地-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6474235,31957313,,,,,,2-25-B-06,SHIP-1,1,BT,12/17/2020  12:00:00 AM,Order Pick,A-FAS
3167,FAS,Pernod,6/17/2021,6/18/2021,009627,马爹利尚选XXO干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Hold,6474229,31957313,,,,,,2-29-B-31,SHIP-1,1,BT,2/23/2021  12:00:00 AM,Order Pick,A-FAS
3168,FAS,Pernod,6/17/2021,6/18/2021,003806,马爹利蓝带傲创干邑白兰地-含内盒 6 X 70CL,Order Pick,Paid Normal,6474231,31957313,,,,,,1-24-A-34,SHIP-1,1,BT,1/1/1999  12:00:00 AM,Order Pick,A-FAS
3169,FAS,Pernod,6/17/2021,6/18/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6474233,31957313,OOLU2661168630,,20502985.0,386978.0,2103ACWMX043,2-33-A-30,SHIP-1,1,BT,3/12/2021  12:00:00 AM,Order Pick,A-FAS
3170,FAS,Pernod,6/17/2021,6/18/2021,007662,马爹利鼎盛VSOP干邑白兰地 6 X 50CL,Order Pick,Jin2 Normal,6474221,31957319,OOLU2661168610,,20502980.0,386695.0,2103ACWMX042,2-28-B-29,SHIP-1,1,BT,3/16/2021  12:00:00 AM,Order Pick,A-FAS
3171,FAS,Pernod,6/17/2021,6/18/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6474223,31957319,OOLU2661168630,,20502985.0,386978.0,2103ACWMX043,2-33-A-30,SHIP-1,1,BT,3/12/2021  12:00:00 AM,Order Pick,A-FAS
3172,FAS,Pernod,6/17/2021,6/18/2021,004636,马爹利XO干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6474219,31957319,OOLU2661528670,,20503023.0,411360.0,2103ACWMX047,01-12-A,SHIP-1,1,BT,3/17/2021  12:00:00 AM,Order Pick,A-FAS
3173,FAS,Pernod,6/17/2021,6/18/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6474225,31957319,EGLV540100074015,,20503130.0,439671.0,FRX-CNS-2104-0059,2-34-A-24,SHIP-1,1,BT,12/22/2020  12:00:00 AM,Order Pick,A-FAS
3174,FAS,Pernod,6/16/2021,6/18/2021,DBC118,传奇源自拉菲罗斯柴尔德经典玫瑰红葡萄酒 6 X 75CL,Order Pick,Jin2 Hold,6474255,31957303,COSU6292432638,,39202508.0,417096.0,FRX-CNS-2103-0039,3-12-B-21,SHIP-1,6,BT,2/15/2021  12:00:00 AM,Order Pick,A-FAS
3175,FAS,Pernod,6/17/2021,6/18/2021,007662,马爹利鼎盛VSOP干邑白兰地 6 X 50CL,Order Pick,Jin2 Normal,6474239,31957312,OOLU2661168610,,20502980.0,386695.0,2103ACWMX042,2-28-B-29,SHIP-1,1,BT,3/16/2021  12:00:00 AM,Order Pick,A-FAS
3176,FAS,Pernod,6/17/2021,6/18/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6474245,31957312,OOLU2661168630,,20502985.0,386978.0,2103ACWMX043,2-33-A-30,SHIP-1,1,BT,3/12/2021  12:00:00 AM,Order Pick,A-FAS
3177,FAS,Pernod,6/17/2021,6/18/2021,004636,马爹利XO干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6474241,31957312,OOLU2661528670,,20503023.0,411360.0,2103ACWMX047,01-12-A,SHIP-1,1,BT,3/17/2021  12:00:00 AM,Order Pick,A-FAS
3178,FAS,Pernod,6/17/2021,6/18/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6474243,31957312,EGLV540100074015,,20503130.0,439671.0,FRX-CNS-2104-0059,2-34-A-24,SHIP-1,1,BT,12/22/2020  12:00:00 AM,Order Pick,A-FAS
3179,FAS,Pernod,6/17/2021,6/18/2021,007662,马爹利鼎盛VSOP干邑白兰地 6 X 50CL,Order Pick,Jin2 Normal,6474249,31957309,OOLU2661168610,,20502980.0,386695.0,2103ACWMX042,2-28-B-29,SHIP-1,8,BT,3/16/2021  12:00:00 AM,Order Pick,A-FAS
3180,FAS,Pernod,6/17/2021,6/18/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6474251,31957309,OOLU2661168630,,20502985.0,386978.0,2103ACWMX043,2-33-A-30,SHIP-1,2,BT,3/12/2021  12:00:00 AM,Order Pick,A-FAS
3181,FAS,Pernod,6/17/2021,6/18/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6474972,31957366,EGLV540100074015,,20503130.0,439671.0,FRX-CNS-2104-0059,01-04-A,SHIP-1,12,BT,12/22/2020  12:00:00 AM,Order Pick,A-FAS
3182,FAS,Pernod,6/17/2021,6/18/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6474974,31957366,EGLV540100074015,,20503130.0,439671.0,FRX-CNS-2104-0059,2-34-A-24,SHIP-1,2,BT,12/22/2020  12:00:00 AM,Order Pick,A-FAS
3183,FAS,Pernod,6/16/2021,6/18/2021,DBS217,传说源自拉菲罗斯柴尔德梅多克红葡萄酒 6 X 75CL,Order Pick,Paid Hold,6474982,31957306,,,,,,2-31-A-02,SHIP-1,26,BT,9/26/2019  12:00:00 AM,Order Pick,A-FAS
3184,FAS,Pernod,6/17/2021,6/18/2021,013037,皇家礼炮21年苏格兰威士忌-无盒装 6 X 70CL,Order Pick,Jin2 Normal,6474978,31957324,,,,,,2-37-C-31,SHIP-1,20,BT,1/6/2021  12:00:00 AM,Order Pick,A-FAS
3185,FAS,Pernod,6/17/2021,6/18/2021,BT1027,百龄坛特醇苏格兰威士忌-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6474986,42023017,ONEYLIVB03806600,,20015826.0,383734.0,,2-27-B-02,SHIP-1,717,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
3186,FAS,Pernod,6/17/2021,6/18/2021,BT1027,百龄坛特醇苏格兰威士忌-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6474988,42023017,ONEYLIVB03806600,,20015826.0,383734.0,,2-27-B-07,SHIP-1,720,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
3187,FAS,Pernod,6/17/2021,6/18/2021,BT1027,百龄坛特醇苏格兰威士忌-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6474990,42023017,ONEYLIVB03806600,,20015826.0,383734.0,,2-27-B-12,SHIP-1,720,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
3188,FAS,Pernod,6/17/2021,6/18/2021,BT1027,百龄坛特醇苏格兰威士忌-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6474992,42023017,ONEYLIVB03806600,,20015826.0,383734.0,,2-27-B-15,SHIP-1,720,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
3189,FAS,Pernod,6/17/2021,6/18/2021,BT1027,百龄坛特醇苏格兰威士忌-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6474994,42023017,ONEYLIVB03806600,,20015826.0,383734.0,,2-27-B-16,SHIP-1,720,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
3190,FAS,Pernod,6/17/2021,6/18/2021,BT1027,百龄坛特醇苏格兰威士忌-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6474996,42023017,ONEYLIVB03806600,,20015826.0,383734.0,,2-27-B-17,SHIP-1,720,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
3191,FAS,Pernod,6/17/2021,6/18/2021,BT1027,百龄坛特醇苏格兰威士忌-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6474998,42023017,ONEYLIVB03806600,,20015826.0,383734.0,,2-27-B-18,SHIP-1,720,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
3192,FAS,Pernod,6/17/2021,6/18/2021,BT1027,百龄坛特醇苏格兰威士忌-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6475000,42023017,ONEYLIVB03806600,,20015826.0,383734.0,,2-27-B-19,SHIP-1,720,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
3193,FAS,Pernod,6/17/2021,6/18/2021,BT1027,百龄坛特醇苏格兰威士忌-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6475002,42023017,ONEYLIVB03806600,,20015826.0,383734.0,,2-27-B-24,SHIP-1,243,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
3194,FAS,Pernod,6/17/2021,6/18/2021,030012,绝对伏特加(原味) 12 X 50CL,Order Pick,Jin2 Normal,6475010,42022952,ONEYGOTB03237700,,81052972.0,399180.0,,2-35-D-10,SHIP-1,437,BT,2/16/2021  12:00:00 AM,Order Pick,A-FAS
3195,FAS,Pernod,6/17/2021,6/18/2021,030012,绝对伏特加(原味) 12 X 50CL,Order Pick,Jin2 Normal,6475012,42022952,ONEYGOTB03237700,,81052972.0,399180.0,,2-35-D-11,SHIP-1,1008,BT,2/16/2021  12:00:00 AM,Order Pick,A-FAS
3196,FAS,Pernod,6/17/2021,6/18/2021,030012,绝对伏特加(原味) 12 X 50CL,Order Pick,Jin2 Normal,6475014,42022952,ONEYGOTB03237700,,81052972.0,399180.0,,2-35-D-15,SHIP-1,355,BT,2/16/2021  12:00:00 AM,Order Pick,A-FAS
3197,FAS,Pernod,6/17/2021,6/18/2021,011222,芝华士12年苏格兰威士忌-无盒装 6 X 50CL,Order Pick,Jin2 Normal,6475018,42022952,ONEYLIVA68580800,,20013743.0,224772.0,,2-36-C-26,SHIP-1,792,BT,1/18/2021  12:00:00 AM,Order Pick,A-FAS
3198,FAS,Pernod,6/17/2021,6/18/2021,011222,芝华士12年苏格兰威士忌-无盒装 6 X 50CL,Order Pick,Jin2 Normal,6475020,42022952,ONEYLIVA68580800,,20013743.0,224772.0,,2-36-C-33,SHIP-1,792,BT,1/18/2021  12:00:00 AM,Order Pick,A-FAS
3199,FAS,Pernod,6/17/2021,6/18/2021,011222,芝华士12年苏格兰威士忌-无盒装 6 X 50CL,Order Pick,Jin2 Normal,6475022,42022952,ONEYLIVA68580800,,20013743.0,224772.0,,2-36-C-25,SHIP-1,735,BT,1/18/2021  12:00:00 AM,Order Pick,A-FAS
3200,FAS,Pernod,6/17/2021,6/18/2021,011222,芝华士12年苏格兰威士忌-无盒装 6 X 50CL,Order Pick,Jin2 Normal,6475016,42022952,ONEYLIVA68589300,,20013711.0,230851.0,,2-33-A-10,SHIP-1,81,BT,1/18/2021  12:00:00 AM,Order Pick,A-FAS
3201,FAS,Pernod,6/17/2021,6/18/2021,012946,芝华士12年苏格兰威士忌-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6475005,42023016,ONEYLIVB11737800,,20016614.0,456931.0,,BK-1020,SHIP-1,3600,BT,3/8/2021  12:00:00 AM,Order Pick,A-FAS
3202,FAS,Pernod,6/16/2021,6/18/2021,030015,绝对伏特加(原味) 12 X 100CL,Order Pick,Jin2 Normal,6475040,42022927,ONEYGOTB00040300,,81051780.0,300085.0,,2-40-B-01,SHIP-1,11,BT,11/26/2020  12:00:00 AM,Order Pick,A-FAS
3203,FAS,Pernod,6/16/2021,6/18/2021,030015,绝对伏特加(原味) 12 X 100CL,Order Pick,Jin2 Normal,6475042,42022927,ONEYGOTB03237700,,81052972.0,399180.0,,2-38-A-22,SHIP-1,349,BT,1/29/2021  12:00:00 AM,Order Pick,A-FAS
3204,FAS,Pernod,6/16/2021,6/18/2021,030012,绝对伏特加(原味) 12 X 50CL,Order Pick,Jin2 Normal,6475038,42022927,ONEYGOTB00039400,,81051779.0,300058.0,,2-31-A-16,SHIP-1,5,BT,1/8/2021  12:00:00 AM,Order Pick,A-FAS
3205,FAS,Pernod,6/16/2021,6/18/2021,030012,绝对伏特加(原味) 12 X 50CL,Order Pick,Jin2 Normal,6475044,42022927,ONEYGOTB03237700,,81052972.0,399180.0,,2-35-D-06,SHIP-1,1008,BT,2/16/2021  12:00:00 AM,Order Pick,A-FAS
3206,FAS,Pernod,6/16/2021,6/18/2021,030012,绝对伏特加(原味) 12 X 50CL,Order Pick,Jin2 Normal,6475046,42022927,ONEYGOTB03237700,,81052972.0,399180.0,,2-35-A-13,SHIP-1,1008,BT,1/8/2021  12:00:00 AM,Order Pick,A-FAS
3207,FAS,Pernod,6/16/2021,6/18/2021,030012,绝对伏特加(原味) 12 X 50CL,Order Pick,Jin2 Normal,6475048,42022927,ONEYGOTB03237700,,81052972.0,399180.0,,2-35-D-08,SHIP-1,1008,BT,2/16/2021  12:00:00 AM,Order Pick,A-FAS
3208,FAS,Pernod,6/16/2021,6/18/2021,030012,绝对伏特加(原味) 12 X 50CL,Order Pick,Jin2 Normal,6475050,42022927,ONEYGOTB03237700,,81052972.0,399180.0,,2-35-D-10,SHIP-1,571,BT,2/16/2021  12:00:00 AM,Order Pick,A-FAS
3209,FAS,Pernod,6/16/2021,6/18/2021,004652,马爹利XO干邑白兰地 12 X 35CL,Order Pick,Jin2 Normal,6475025,42022935,ONEYLEHB07638600,,20502793.0,421290.0,FRX-CNS-2103-0059,2-36-A-14,SHIP-1,84,BT,9/28/2020  12:00:00 AM,Order Pick,A-FAS
3210,FAS,Pernod,6/16/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Order Pick,Jin2 Normal,6475030,42022928,ONEYGOTB03242300,,81052977.0,399346.0,,2-40-C-32,SHIP-1,120,BT,2/3/2021  12:00:00 AM,Order Pick,A-FAS
3211,FAS,Pernod,6/16/2021,6/18/2021,034157,绝对骄傲伏特加 6 X 70CL,Order Pick,Jin2 Normal,6475032,42022928,ONEYGOTB03238800,,81052935.0,399221.0,,2-34-C-11,SHIP-1,182,BT,2/10/2021  12:00:00 AM,Order Pick,A-FAS
3212,FAS,Pernod,6/16/2021,6/18/2021,034157,绝对骄傲伏特加 6 X 70CL,Order Pick,Jin2 Normal,6475034,42022928,ONEYGOTB03238800,,81052935.0,399221.0,,2-34-C-01,SHIP-1,118,BT,2/10/2021  12:00:00 AM,Order Pick,A-FAS
3213,FAS,Pernod,6/16/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Order Pick,Jin2 Normal,6475054,42022923,ONEYGOTB03242300,,81052977.0,399346.0,,2-40-C-32,SHIP-1,172,BT,2/3/2021  12:00:00 AM,Order Pick,A-FAS
3214,FAS,Pernod,6/16/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Order Pick,Jin2 Normal,6475056,42022923,ONEYGOTB03242300,,81052977.0,399346.0,,2-42-D-27,SHIP-1,128,BT,2/3/2021  12:00:00 AM,Order Pick,A-FAS
3215,FAS,Pernod,6/16/2021,6/18/2021,030016,绝对伏特加(原味) 24 X 20CL,Order Pick,Jin2 Normal,6475068,42022919,ONEYGOTB03229800,,81053117.0,445046.0,,2-40-C-30,SHIP-1,1125,BT,2/3/2021  12:00:00 AM,Order Pick,A-FAS
3216,FAS,Pernod,6/16/2021,6/18/2021,030016,绝对伏特加(原味) 24 X 20CL,Order Pick,Jin2 Normal,6475070,42022919,ONEYGOTB03229800,,81053117.0,445046.0,,2-43-C-28,SHIP-1,315,BT,2/3/2021  12:00:00 AM,Order Pick,A-FAS
