,WH,COMPANY,Create DT,Confirm DT,Product,Description,TYPE,Status,TRSC #,Ship ID,INV,PO,INB#,contract_no,From Loc,To Loc,Qty,UOM,BottlingDT,Transaction_type,ALLOCATION_ZONE
98,FAS,Pernod,5/30/2021,6/1/2021,011295,芝华士12年苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6430474,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,01-50-B,2880,BT,3/17/2021  12:00:00 AM,Receving,A-BJPRD
99,FAS,Pernod,5/28/2021,6/1/2021,011385,芝华士12年苏格兰威士忌-不含内盒 12 X 35CL,Receving,Bonded Normal,6430460,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-B-36,924,BT,1/20/2020  12:00:00 AM,Receving,
100,FAS,Pernod,5/30/2021,6/1/2021,CPP106,卡普多尼克苏格兰斯佩塞单一麦芽威士忌21年泥煤风味 6 X 70CL,Receving,Bonded Hold,6430480,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-23-A-37,438,BT,8/18/2020  12:00:00 AM,Receving,A-FAS
101,FAS,Pernod,5/30/2021,6/1/2021,013387,皇家礼炮21年苏格兰麦芽威士忌 6 X 70CL,Receving,Bonded Normal,6430468,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-24-A-28,270,BT,1/13/2020  12:00:00 AM,Receving,A-BJPRD
102,FAS,Pernod,5/30/2021,6/1/2021,011295,芝华士12年苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6430474,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,01-50-B,2880,BT,3/17/2021  12:00:00 AM,Receving,
103,FAS,Pernod,5/28/2021,6/1/2021,011385,芝华士12年苏格兰威士忌-不含内盒 12 X 35CL,Receving,Bonded Normal,6430446,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,02-51-B,11088,BT,1/20/2020  12:00:00 AM,Receving,A-BJPRD
104,FAS,Pernod,5/28/2021,6/1/2021,011385,芝华士12年苏格兰威士忌-不含内盒 12 X 35CL,Receving,Bonded Normal,6430452,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-B-31,924,BT,1/20/2020  12:00:00 AM,Receving,
105,FAS,Pernod,5/28/2021,6/1/2021,011385,芝华士12年苏格兰威士忌-不含内盒 12 X 35CL,Receving,Bonded Normal,6430456,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-B-32,924,BT,1/20/2020  12:00:00 AM,Receving,
106,FAS,Pernod,5/28/2021,6/1/2021,011108,芝华士12年苏格兰威士忌-无柄有盒装 6 X 150CL,Receving,Bonded Normal,6430450,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-A-38,240,BT,1/27/2021  12:00:00 AM,Receving,
107,FAS,Pernod,5/28/2021,6/1/2021,011108,芝华士12年苏格兰威士忌-无柄有盒装 6 X 150CL,Receving,Bonded Normal,6430454,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-A-40,240,BT,1/27/2021  12:00:00 AM,Receving,A-BJPRD
108,FAS,Pernod,5/30/2021,6/1/2021,CPP106,卡普多尼克苏格兰斯佩塞单一麦芽威士忌21年泥煤风味 6 X 70CL,Receving,Bonded Hold,6430480,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-23-A-37,438,BT,8/18/2020  12:00:00 AM,Receving,
109,FAS,Pernod,5/30/2021,6/1/2021,013387,皇家礼炮21年苏格兰麦芽威士忌 6 X 70CL,Receving,Bonded Normal,6430484,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-24-A-30,270,BT,1/13/2020  12:00:00 AM,Receving,
110,FAS,Pernod,5/30/2021,6/1/2021,013387,皇家礼炮21年苏格兰麦芽威士忌 6 X 70CL,Receving,Bonded Normal,6430486,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-24-A-31,270,BT,1/13/2020  12:00:00 AM,Receving,
111,FAS,Pernod,5/30/2021,6/1/2021,011295,芝华士12年苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6430474,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,01-50-B,2880,BT,3/17/2021  12:00:00 AM,Receving,A-FAS
112,FAS,Pernod,5/30/2021,6/1/2021,011295,芝华士12年苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6430476,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-23-A-38,576,BT,3/16/2021  12:00:00 AM,Receving,A-BJPRD
113,FAS,Pernod,5/28/2021,6/1/2021,018102,芝华士·XV15年苏格兰威士忌(透金版) 120 X 5CL,Receving,Bonded Hold,6430448,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-23-A-44,5400,BT,8/17/2020  12:00:00 AM,Receving,
114,FAS,Pernod,5/28/2021,6/1/2021,011385,芝华士12年苏格兰威士忌-不含内盒 12 X 35CL,Receving,Bonded Normal,6430462,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-B-37,924,BT,1/20/2020  12:00:00 AM,Receving,
115,FAS,Pernod,5/28/2021,6/1/2021,011108,芝华士12年苏格兰威士忌-无柄有盒装 6 X 150CL,Receving,Bonded Normal,6430444,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-A-37,228,BT,1/27/2021  12:00:00 AM,Receving,A-FAS
116,FAS,Pernod,5/28/2021,6/1/2021,011108,芝华士12年苏格兰威士忌-无柄有盒装 6 X 150CL,Receving,Bonded Normal,6430454,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-A-40,240,BT,1/27/2021  12:00:00 AM,Receving,A-FAS
117,FAS,Pernod,5/28/2021,6/1/2021,011108,芝华士12年苏格兰威士忌-无柄有盒装 6 X 150CL,Receving,Bonded Normal,6430458,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-A-43,240,BT,1/27/2021  12:00:00 AM,Receving,A-BJPRD
118,FAS,Pernod,5/30/2021,6/1/2021,CPP106,卡普多尼克苏格兰斯佩塞单一麦芽威士忌21年泥煤风味 6 X 70CL,Receving,Bonded Hold,6430480,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-23-A-37,438,BT,8/18/2020  12:00:00 AM,Receving,A-BJPRD
119,FAS,Pernod,5/30/2021,6/1/2021,013387,皇家礼炮21年苏格兰麦芽威士忌 6 X 70CL,Receving,Bonded Normal,6430468,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-24-A-28,270,BT,1/13/2020  12:00:00 AM,Receving,A-FAS
120,FAS,Pernod,5/30/2021,6/1/2021,013387,皇家礼炮21年苏格兰麦芽威士忌 6 X 70CL,Receving,Bonded Normal,6430478,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-24-A-29,270,BT,1/13/2020  12:00:00 AM,Receving,A-FAS
121,FAS,Pernod,5/30/2021,6/1/2021,011295,芝华士12年苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6430482,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-23-A-39,516,BT,3/17/2021  12:00:00 AM,Receving,A-BJPRD
122,FAS,Pernod,5/28/2021,6/1/2021,018102,芝华士·XV15年苏格兰威士忌(透金版) 120 X 5CL,Receving,Bonded Hold,6430448,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-23-A-44,5400,BT,8/17/2020  12:00:00 AM,Receving,A-BJPRD
123,FAS,Pernod,5/28/2021,6/1/2021,011385,芝华士12年苏格兰威士忌-不含内盒 12 X 35CL,Receving,Bonded Normal,6430456,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-B-32,924,BT,1/20/2020  12:00:00 AM,Receving,A-FAS
124,FAS,Pernod,5/28/2021,6/1/2021,011385,芝华士12年苏格兰威士忌-不含内盒 12 X 35CL,Receving,Bonded Normal,6430462,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-B-37,924,BT,1/20/2020  12:00:00 AM,Receving,A-BJPRD
125,FAS,Pernod,5/28/2021,6/1/2021,011108,芝华士12年苏格兰威士忌-无柄有盒装 6 X 150CL,Receving,Bonded Normal,6430444,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-A-37,228,BT,1/27/2021  12:00:00 AM,Receving,
126,FAS,Pernod,5/30/2021,6/1/2021,CPP106,卡普多尼克苏格兰斯佩塞单一麦芽威士忌21年泥煤风味 6 X 70CL,Receving,Bonded Hold,6430472,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-23-A-36,600,BT,8/18/2020  12:00:00 AM,Receving,A-BJPRD
127,FAS,Pernod,5/30/2021,6/1/2021,CPP106,卡普多尼克苏格兰斯佩塞单一麦芽威士忌21年泥煤风味 6 X 70CL,Receving,Bonded Hold,6430472,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-23-A-36,600,BT,8/18/2020  12:00:00 AM,Receving,A-FAS
128,FAS,Pernod,5/30/2021,6/1/2021,BOG006,布拉佛-格兰威特苏格兰斯佩塞单一麦芽威士忌30年珍藏版 6 X 70CL,Receving,Bonded Normal,6430470,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-23-A-35,150,BT,2/18/2021  12:00:00 AM,Receving,
129,FAS,Pernod,5/30/2021,6/1/2021,013387,皇家礼炮21年苏格兰麦芽威士忌 6 X 70CL,Receving,Bonded Normal,6430478,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-24-A-29,270,BT,1/13/2020  12:00:00 AM,Receving,
130,FAS,Pernod,5/30/2021,6/1/2021,013387,皇家礼炮21年苏格兰麦芽威士忌 6 X 70CL,Receving,Bonded Normal,6430484,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-24-A-30,270,BT,1/13/2020  12:00:00 AM,Receving,A-FAS
131,FAS,Pernod,5/30/2021,6/1/2021,013387,皇家礼炮21年苏格兰麦芽威士忌 6 X 70CL,Receving,Bonded Normal,6430486,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-24-A-31,270,BT,1/13/2020  12:00:00 AM,Receving,A-FAS
132,FAS,Pernod,5/30/2021,6/1/2021,011295,芝华士12年苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6430466,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,01-50-B,4032,BT,3/16/2021  12:00:00 AM,Receving,
133,FAS,Pernod,5/30/2021,6/1/2021,011295,芝华士12年苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6430482,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-23-A-39,516,BT,3/17/2021  12:00:00 AM,Receving,
134,FAS,Pernod,5/28/2021,6/1/2021,018102,芝华士·XV15年苏格兰威士忌(透金版) 120 X 5CL,Receving,Bonded Hold,6430448,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-23-A-44,5400,BT,8/17/2020  12:00:00 AM,Receving,A-FAS
135,FAS,Pernod,5/28/2021,6/1/2021,011385,芝华士12年苏格兰威士忌-不含内盒 12 X 35CL,Receving,Bonded Normal,6430456,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-B-32,924,BT,1/20/2020  12:00:00 AM,Receving,A-BJPRD
136,FAS,Pernod,5/28/2021,6/1/2021,011108,芝华士12年苏格兰威士忌-无柄有盒装 6 X 150CL,Receving,Bonded Normal,6430444,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-A-37,228,BT,1/27/2021  12:00:00 AM,Receving,A-BJPRD
137,FAS,Pernod,5/28/2021,6/1/2021,011108,芝华士12年苏格兰威士忌-无柄有盒装 6 X 150CL,Receving,Bonded Normal,6430458,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-A-43,240,BT,1/27/2021  12:00:00 AM,Receving,A-FAS
138,FAS,Pernod,5/30/2021,6/1/2021,BOG006,布拉佛-格兰威特苏格兰斯佩塞单一麦芽威士忌30年珍藏版 6 X 70CL,Receving,Bonded Normal,6430470,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-23-A-35,150,BT,2/18/2021  12:00:00 AM,Receving,A-BJPRD
139,FAS,Pernod,5/30/2021,6/1/2021,013387,皇家礼炮21年苏格兰麦芽威士忌 6 X 70CL,Receving,Bonded Normal,6430484,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-24-A-30,270,BT,1/13/2020  12:00:00 AM,Receving,A-BJPRD
140,FAS,Pernod,5/30/2021,6/1/2021,013387,皇家礼炮21年苏格兰麦芽威士忌 6 X 70CL,Receving,Bonded Normal,6430486,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-24-A-31,270,BT,1/13/2020  12:00:00 AM,Receving,A-BJPRD
141,FAS,Pernod,5/30/2021,6/1/2021,011295,芝华士12年苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6430466,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,01-50-B,4032,BT,3/16/2021  12:00:00 AM,Receving,A-BJPRD
142,FAS,Pernod,5/28/2021,6/1/2021,011385,芝华士12年苏格兰威士忌-不含内盒 12 X 35CL,Receving,Bonded Normal,6430446,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,02-51-B,11088,BT,1/20/2020  12:00:00 AM,Receving,A-FAS
143,FAS,Pernod,5/28/2021,6/1/2021,011385,芝华士12年苏格兰威士忌-不含内盒 12 X 35CL,Receving,Bonded Normal,6430462,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-B-37,924,BT,1/20/2020  12:00:00 AM,Receving,A-FAS
144,FAS,Pernod,5/28/2021,6/1/2021,011108,芝华士12年苏格兰威士忌-无柄有盒装 6 X 150CL,Receving,Bonded Normal,6430454,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-A-40,240,BT,1/27/2021  12:00:00 AM,Receving,
145,FAS,Pernod,5/30/2021,6/1/2021,011295,芝华士12年苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6430476,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-23-A-38,576,BT,3/16/2021  12:00:00 AM,Receving,A-FAS
146,FAS,Pernod,5/28/2021,6/1/2021,011385,芝华士12年苏格兰威士忌-不含内盒 12 X 35CL,Receving,Bonded Normal,6430446,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,02-51-B,11088,BT,1/20/2020  12:00:00 AM,Receving,
147,FAS,Pernod,5/28/2021,6/1/2021,011385,芝华士12年苏格兰威士忌-不含内盒 12 X 35CL,Receving,Bonded Normal,6430452,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-B-31,924,BT,1/20/2020  12:00:00 AM,Receving,A-BJPRD
148,FAS,Pernod,5/28/2021,6/1/2021,011385,芝华士12年苏格兰威士忌-不含内盒 12 X 35CL,Receving,Bonded Normal,6430460,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-B-36,924,BT,1/20/2020  12:00:00 AM,Receving,A-FAS
149,FAS,Pernod,5/28/2021,6/1/2021,011108,芝华士12年苏格兰威士忌-无柄有盒装 6 X 150CL,Receving,Bonded Normal,6430450,ONEYLIVB12167600,,20017316.0,456874.0,,RECV-1,1-24-A-38,240,BT,1/27/2021  12:00:00 AM,Receving,A-BJPRD
150,FAS,Pernod,5/30/2021,6/1/2021,CPP106,卡普多尼克苏格兰斯佩塞单一麦芽威士忌21年泥煤风味 6 X 70CL,Receving,Bonded Hold,6430472,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-23-A-36,600,BT,8/18/2020  12:00:00 AM,Receving,
151,FAS,Pernod,5/30/2021,6/1/2021,BOG006,布拉佛-格兰威特苏格兰斯佩塞单一麦芽威士忌30年珍藏版 6 X 70CL,Receving,Bonded Normal,6430470,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-23-A-35,150,BT,2/18/2021  12:00:00 AM,Receving,A-FAS
152,FAS,Pernod,5/30/2021,6/1/2021,013387,皇家礼炮21年苏格兰麦芽威士忌 6 X 70CL,Receving,Bonded Normal,6430478,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-24-A-29,270,BT,1/13/2020  12:00:00 AM,Receving,A-BJPRD
153,FAS,Pernod,5/30/2021,6/1/2021,011295,芝华士12年苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6430466,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,01-50-B,4032,BT,3/16/2021  12:00:00 AM,Receving,A-FAS
154,FAS,Pernod,5/30/2021,6/1/2021,011295,芝华士12年苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6430476,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-23-A-38,576,BT,3/16/2021  12:00:00 AM,Receving,
155,FAS,Pernod,5/30/2021,6/1/2021,011295,芝华士12年苏格兰威士忌-不含内盒 12 X 100CL,Receving,Bonded Normal,6430482,ONEYLIVB11766300,,20017246.0,458420.0,,RECV-1,1-23-A-39,516,BT,3/17/2021  12:00:00 AM,Receving,A-FAS
156,FAS,Pernod,5/28/2021,6/1/2021,BF0936,必富达金酒蒸馏酒 12 X 70CL,Receving,Bonded Normal,6430489,ONEYLIVB11758400,,20016751.0,457060.0,,RECV-1,01-18-C,12780,BT,3/10/2021  12:00:00 AM,Receving,A-FAS
157,FAS,Pernod,5/28/2021,6/1/2021,BF0936,必富达金酒蒸馏酒 12 X 70CL,Receving,Bonded Normal,6430491,ONEYLIVB11758400,,20016751.0,457060.0,,RECV-1,01-18-C,6120,BT,3/9/2021  12:00:00 AM,Receving,A-BJPRD
158,FAS,Pernod,5/28/2021,6/1/2021,013012,皇家礼炮21年苏格兰威士忌 6 X 50CL,Receving,Bonded Normal,6430495,ONEYLIVA68572900,,20017225.0,458340.0,,RECV-1,01-17-C,5670,BT,3/17/2021  12:00:00 AM,Receving,A-FAS
159,FAS,Pernod,5/28/2021,6/1/2021,013012,皇家礼炮21年苏格兰威士忌 6 X 50CL,Receving,Bonded Normal,6430500,ONEYLIVA68562800,,20017157.0,457066.0,,RECV-1,01-16-C,3510,BT,3/17/2021  12:00:00 AM,Receving,
160,FAS,Pernod,5/28/2021,6/1/2021,BF0936,必富达金酒蒸馏酒 12 X 70CL,Receving,Bonded Normal,6430491,ONEYLIVB11758400,,20016751.0,457060.0,,RECV-1,01-18-C,6120,BT,3/9/2021  12:00:00 AM,Receving,
161,FAS,Pernod,5/28/2021,6/1/2021,013012,皇家礼炮21年苏格兰威士忌 6 X 50CL,Receving,Bonded Normal,6430502,ONEYLIVA68562800,,20017157.0,457066.0,,RECV-1,01-16-C,2160,BT,3/16/2021  12:00:00 AM,Receving,
162,FAS,Pernod,5/28/2021,6/1/2021,013012,皇家礼炮21年苏格兰威士忌 6 X 50CL,Receving,Bonded Normal,6430502,ONEYLIVA68562800,,20017157.0,457066.0,,RECV-1,01-16-C,2160,BT,3/16/2021  12:00:00 AM,Receving,A-BJPRD
163,FAS,Pernod,5/28/2021,6/1/2021,BF0936,必富达金酒蒸馏酒 12 X 70CL,Receving,Bonded Normal,6430489,ONEYLIVB11758400,,20016751.0,457060.0,,RECV-1,01-18-C,12780,BT,3/10/2021  12:00:00 AM,Receving,A-BJPRD
164,FAS,Pernod,5/28/2021,6/1/2021,BF0936,必富达金酒蒸馏酒 12 X 70CL,Receving,Bonded Normal,6430489,ONEYLIVB11758400,,20016751.0,457060.0,,RECV-1,01-18-C,12780,BT,3/10/2021  12:00:00 AM,Receving,
165,FAS,Pernod,5/28/2021,6/1/2021,013012,皇家礼炮21年苏格兰威士忌 6 X 50CL,Receving,Bonded Normal,6430495,ONEYLIVA68572900,,20017225.0,458340.0,,RECV-1,01-17-C,5670,BT,3/17/2021  12:00:00 AM,Receving,A-BJPRD
166,FAS,Pernod,5/28/2021,6/1/2021,013012,皇家礼炮21年苏格兰威士忌 6 X 50CL,Receving,Bonded Normal,6430500,ONEYLIVA68562800,,20017157.0,457066.0,,RECV-1,01-16-C,3510,BT,3/17/2021  12:00:00 AM,Receving,A-FAS
167,FAS,Pernod,5/28/2021,6/1/2021,013012,皇家礼炮21年苏格兰威士忌 6 X 50CL,Receving,Bonded Normal,6430495,ONEYLIVA68572900,,20017225.0,458340.0,,RECV-1,01-17-C,5670,BT,3/17/2021  12:00:00 AM,Receving,
168,FAS,Pernod,5/28/2021,6/1/2021,013012,皇家礼炮21年苏格兰威士忌 6 X 50CL,Receving,Bonded Normal,6430500,ONEYLIVA68562800,,20017157.0,457066.0,,RECV-1,01-16-C,3510,BT,3/17/2021  12:00:00 AM,Receving,A-BJPRD
169,FAS,Pernod,5/28/2021,6/1/2021,013012,皇家礼炮21年苏格兰威士忌 6 X 50CL,Receving,Bonded Normal,6430502,ONEYLIVA68562800,,20017157.0,457066.0,,RECV-1,01-16-C,2160,BT,3/16/2021  12:00:00 AM,Receving,A-FAS
170,FAS,Pernod,5/28/2021,6/1/2021,BF0936,必富达金酒蒸馏酒 12 X 70CL,Receving,Bonded Normal,6430491,ONEYLIVB11758400,,20016751.0,457060.0,,RECV-1,01-18-C,6120,BT,3/9/2021  12:00:00 AM,Receving,A-FAS
171,FAS,Pernod,5/24/2021,6/2/2021,LL4117,路易乐图戈东查理曼干白葡萄酒2017 12 X 75CL,Receving,Bonded Normal,6435001,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,FS-61-A-016,360,BT,1/28/2021  12:00:00 AM,Receving,A-BJPRD
172,FAS,Pernod,5/24/2021,6/2/2021,LL0418,路易乐图玛萨内干红葡萄酒 12 X 75CL,Receving,Bonded Normal,6434999,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,5-01-C-21,420,BT,12/9/2020  12:00:00 AM,Receving,A-FAS
173,FAS,Pernod,5/24/2021,6/2/2021,LL0119,路易乐图薄若莱村干红葡萄酒 12 X 75CL,Receving,Bonded Normal,6434997,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,5-01-D-23,660,BT,6/9/2020  12:00:00 AM,Receving,
174,FAS,Pernod,5/24/2021,6/2/2021,LL1318,路易乐图阿尔代什霞多丽干白葡萄酒 12 X 75CL,Receving,Bonded Normal,6435009,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,5-01-C-19,120,BT,2/16/2021  12:00:00 AM,Receving,
175,FAS,Pernod,5/24/2021,6/2/2021,LL3517,路易乐图阿诺戈东乐图庄园干红葡萄酒 12 X 75CL,Receving,Bonded Normal,6435005,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,FS-54-D-012,240,BT,4/24/2019  12:00:00 AM,Receving,A-BJPRD
176,FAS,Pernod,5/24/2021,6/2/2021,LL3118,路易乐图博恩丘村干红葡萄酒 12 X 75CL,Receving,Bonded Normal,6435003,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,FS-54-D-010,360,BT,2/4/2021  12:00:00 AM,Receving,
177,FAS,Pernod,5/24/2021,6/2/2021,LL4117,路易乐图戈东查理曼干白葡萄酒2017 12 X 75CL,Receving,Bonded Normal,6435001,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,FS-61-A-016,360,BT,1/28/2021  12:00:00 AM,Receving,
178,FAS,Pernod,5/24/2021,6/2/2021,LL5515,路易乐图戈东格朗赛干红葡萄酒 12 X 75CL,Receving,Bonded Normal,6435011,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,FS-62-A-006,300,BT,6/21/2017  12:00:00 AM,Receving,
179,FAS,Pernod,5/24/2021,6/2/2021,LL0119,路易乐图薄若莱村干红葡萄酒 12 X 75CL,Receving,Bonded Normal,6434997,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,5-01-D-23,660,BT,6/9/2020  12:00:00 AM,Receving,A-BJPRD
180,FAS,Pernod,5/24/2021,6/2/2021,LL1318,路易乐图阿尔代什霞多丽干白葡萄酒 12 X 75CL,Receving,Bonded Normal,6435009,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,5-01-C-19,120,BT,2/16/2021  12:00:00 AM,Receving,A-BJPRD
181,FAS,Pernod,5/24/2021,6/2/2021,LL5515,路易乐图戈东格朗赛干红葡萄酒 12 X 75CL,Receving,Bonded Normal,6435011,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,FS-62-A-006,300,BT,6/21/2017  12:00:00 AM,Receving,A-FAS
182,FAS,Pernod,5/24/2021,6/2/2021,LL0418,路易乐图玛萨内干红葡萄酒 12 X 75CL,Receving,Bonded Normal,6434999,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,5-01-C-21,420,BT,12/9/2020  12:00:00 AM,Receving,
183,FAS,Pernod,5/24/2021,6/2/2021,LL2419,路易乐图莎布利干白葡萄酒 12 X 75CL,Receving,Bonded Normal,6434995,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,5-01-D-22,660,BT,1/19/2021  12:00:00 AM,Receving,
184,FAS,Pernod,5/24/2021,6/2/2021,LL3118,路易乐图博恩丘村干红葡萄酒 12 X 75CL,Receving,Bonded Normal,6435003,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,FS-54-D-010,360,BT,2/4/2021  12:00:00 AM,Receving,A-FAS
185,FAS,Pernod,5/24/2021,6/2/2021,LL8117,路易乐图骑士蒙哈榭干白葡萄酒 12 X 75CL,Receving,Bonded Normal,6435007,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,5-01-C-19,120,BT,8/28/2019  12:00:00 AM,Receving,
186,FAS,Pernod,5/24/2021,6/2/2021,LL3118,路易乐图博恩丘村干红葡萄酒 12 X 75CL,Receving,Bonded Normal,6435003,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,FS-54-D-010,360,BT,2/4/2021  12:00:00 AM,Receving,A-BJPRD
187,FAS,Pernod,5/24/2021,6/2/2021,LL2419,路易乐图莎布利干白葡萄酒 12 X 75CL,Receving,Bonded Normal,6434995,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,5-01-D-22,660,BT,1/19/2021  12:00:00 AM,Receving,A-FAS
188,FAS,Pernod,5/24/2021,6/2/2021,LL3517,路易乐图阿诺戈东乐图庄园干红葡萄酒 12 X 75CL,Receving,Bonded Normal,6435005,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,FS-54-D-012,240,BT,4/24/2019  12:00:00 AM,Receving,
189,FAS,Pernod,5/24/2021,6/2/2021,LL0119,路易乐图薄若莱村干红葡萄酒 12 X 75CL,Receving,Bonded Normal,6434997,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,5-01-D-23,660,BT,6/9/2020  12:00:00 AM,Receving,A-FAS
190,FAS,Pernod,5/24/2021,6/2/2021,LL8117,路易乐图骑士蒙哈榭干白葡萄酒 12 X 75CL,Receving,Bonded Normal,6435007,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,5-01-C-19,120,BT,8/28/2019  12:00:00 AM,Receving,A-BJPRD
191,FAS,Pernod,5/24/2021,6/2/2021,LL3719,路易乐图博恩丘高地红葡萄酒 12 X 75CL,Receving,Bonded Normal,6434993,HLCULE1210300229,,39202743.0,440743.0,FRX-CNS-2103-0214,RECV-1,FS-54-D-016,660,BT,3/3/2021  12:00:00 AM,Receving,
